SOURCE_ID,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe
137338313799478912,45.081118730187555,35.303675774754296,0.05336433239868396,0.35596150159835815,19.469528198242188,19.82227325439453,19.021520614624023,0.8007526397705078,0.9804007411003113
137338764771167488,45.13689327831927,35.330263461744416,0.2459172615115647,0.09114392101764679,17.087905883789062,17.39521598815918,16.588539123535156,0.8066768646240234,1.116323709487915
137338863555334144,45.13013214438959,35.344342417766896,0.8213776086785998,0.2977445423603058,19.21109390258789,20.52781867980957,18.047225952148438,2.480592727661133,1.0261954069137573
137339516390355200,45.080338235497344,35.336282530739005,0.27065047309394846,0.30599892139434814,19.190176010131836,19.956010818481445,18.480754852294922,1.4752559661865234,1.0418643951416016
137339688189079296,45.11270001905888,35.37322561405165,0.5331661147455291,0.05971639230847359,16.33065414428711,16.82247543334961,15.676068305969238,1.146407127380371,1.0638684034347534
137340688915937408,45.23851246725618,35.39530839476432,0.8942565774350528,1.278772234916687,20.58065414428711,21.6126651763916,19.328758239746094,2.283906936645508,1.1265370845794678
137340753341932416,45.23280308853851,35.40413244786064,1.5936981588173857,0.7893310785293579,20.49468421936035,20.527360916137695,19.195459365844727,1.3319015502929688,0.9687651991844177
137340890779949952,45.177489677221374,35.41025570253252,0.2687098729554188,0.35093337297439575,19.3465576171875,20.242679595947266,18.532508850097656,1.7101707458496094,1.071039080619812
137341032513882112,45.20620971389779,35.425863157961004,-0.14276759517042095,0.18267440795898438,18.377378463745117,18.895816802978516,17.756174087524414,1.1396427154541016,1.1188772916793823
137341479190484608,45.10834017525719,35.4248511172952,0.9919991068839111,0.03332098200917244,15.039470672607422,15.454573631286621,14.453640937805176,1.0009326934814453,1.1179941892623901
137341788428124032,45.20652155080204,35.44262355484797,0.1895454772937391,0.31510600447654724,19.30078887939453,19.84874725341797,18.66384506225586,1.1849021911621094,0.9674505591392517
137341887212395136,45.204070055010526,35.46403567999908,0.5833307962536615,0.6226913928985596,20.01160430908203,20.72185707092285,19.127765655517578,1.5940914154052734,0.9081873893737793
137345357545861632,44.95824385847133,35.32426418615686,-0.19272973615193897,0.24537555873394012,18.78774070739746,19.05257797241211,18.33694076538086,0.71563720703125,1.0970686674118042
137345976021167872,44.853660719250065,35.34053250755384,1.1284634525283896,0.8785980939865112,20.435623168945312,20.613792419433594,19.94117546081543,0.6726169586181641,1.0551351308822632
137346010380914816,44.86793566261216,35.34980097695781,-0.880882964928923,1.1509450674057007,20.614212036132812,21.273855209350586,19.854969024658203,1.4188861846923828,0.9339032173156738
137346014674713856,44.86529384110765,35.34476970523797,-0.18080943871291028,0.7915669083595276,20.266002655029297,21.28300666809082,19.344289779663086,1.9387168884277344,1.0184485912322998
137346353978310912,44.90626556005305,35.36326362705192,0.3517062893969866,0.7915244102478027,20.361143112182617,20.806507110595703,19.447248458862305,1.3592586517333984,1.050992727279663
137349652513228032,44.86405981235691,35.40887338421243,0.31016434140738947,0.20838868618011475,18.68756866455078,19.08335304260254,18.117630004882812,0.9657230377197266,0.9167211055755615
137349824313143424,44.85481998799937,35.43335626018561,-0.4695495503957803,2.231722593307495,20.86387062072754,20.748703002929688,19.837621688842773,0.9110813140869141,1.0972118377685547
137349931686616576,44.78879709014077,35.378896631385274,0.6048519220428749,0.07310663908720016,16.900249481201172,17.4326171875,16.23542022705078,1.1971969604492188,0.9887661933898926
137350374067753472,44.773898839824284,35.437110102577066,0.7338491999058792,0.08712468296289444,17.162742614746094,17.709918975830078,16.475730895996094,1.2341880798339844,0.9236049056053162
137350511506702336,44.81125132692926,35.42952034557543,1.1793120486524478,0.5613402724266052,19.851192474365234,20.84956932067871,18.81477928161621,2.0347900390625,1.140005111694336
137350580226189184,44.85145034162839,35.44716942045405,0.4258510700995932,0.28984418511390686,19.175926208496094,19.65938949584961,18.5771541595459,1.082235336303711,0.973705530166626
137351134277266944,45.020990794361175,35.34454551967348,-0.09785085498025896,0.6035019159317017,20.170637130737305,20.423343658447266,19.52719497680664,0.896148681640625,1.008510947227478
137352233788603904,44.98081005915823,35.396889428739826,0.8568144561439442,0.06803356111049652,16.719253540039062,17.315853118896484,15.989355087280273,1.326498031616211,0.9612728953361511
137352916688399232,44.974549030806784,35.4485435948646,0.6605182355651552,0.19341029226779938,18.661121368408203,19.303865432739258,17.94015121459961,1.3637142181396484,1.040786623954773
137353122846848384,44.98618005305,35.47955193287234,0.677238636106604,0.27977117896080017,19.166269302368164,19.78127670288086,18.467615127563477,1.3136615753173828,1.0359586477279663
137353225926041600,45.09963233046443,35.43799739478098,-0.23516207599926142,0.882750928401947,20.56354331970215,20.610462188720703,19.977474212646484,0.6329879760742188,0.9576328992843628
137353363365007232,45.11878994128271,35.46078873619674,0.4916834294689132,0.246108278632164,16.213333129882812,16.811769485473633,15.326838493347168,1.4849309921264648,4.602899551391602
137353402019695744,45.094996045189376,35.449779879079564,1.6905578979655826,0.029203223064541817,14.679818153381348,15.184043884277344,14.01722240447998,1.1668214797973633,1.0252764225006104
137353436378354304,45.108641205602375,35.470922580997446,1.4619865127958633,0.5493896007537842,19.92900848388672,21.007862091064453,18.80779457092285,2.2000675201416016,1.0108332633972168
137353505099223296,45.086513062278954,35.4564877087534,1.4067037223887464,0.10050750523805618,17.419044494628906,18.37825584411621,16.466259002685547,1.911996841430664,0.9158959984779358
137353883056025856,45.15566895189117,35.49640539290195,0.7236955089854991,0.5573450326919556,19.930335998535156,20.350515365600586,19.407785415649414,0.9427299499511719,0.9955995082855225
137354089214457344,45.091769812261575,35.49873269586437,0.05523474537888529,0.1793820708990097,18.35128402709961,18.716556549072266,17.83293342590332,0.8836231231689453,0.935544490814209
137354497236390016,45.054908745340676,35.490925550103064,0.11885365430658301,0.5160032510757446,19.908958435058594,20.24944305419922,19.32716178894043,0.9222812652587891,1.0356316566467285
137354604610535808,45.03101282418414,35.493495182045024,0.6050771347976313,0.258786141872406,19.064682006835938,20.088130950927734,18.05701446533203,2.031116485595703,1.0322943925857544
137354742049485312,45.048323728190894,35.52251547639196,1.1975086769197554,0.015815038233995438,13.087820053100586,13.522229194641113,12.486917495727539,1.0353116989135742,1.1303467750549316
137355356229881600,45.090825555076336,35.581372265634386,-0.013406211484817049,0.10859016329050064,17.655336380004883,18.223594665527344,16.95547866821289,1.2681159973144531,1.0269368886947632
137355631108974464,44.93870603150594,35.462079389726455,0.0734900303635488,0.31273922324180603,19.35365104675293,19.91558265686035,18.66287612915039,1.252706527709961,1.0265578031539917
137355772841564032,44.89268427001075,35.469403921608276,0.5978408545423957,0.05469104275107384,16.346633911132812,16.85262107849121,15.628880500793457,1.223740577697754,0.9586752653121948
137355875920777984,44.90357671001234,35.48406040562632,1.8449515943689188,0.3357343375682831,19.294828414916992,20.25215721130371,17.886289596557617,2.3658676147460938,1.0905506610870361
137356215223307264,44.932338245016275,35.490298667505165,-0.4807495423293045,0.9290846586227417,20.664331436157227,21.07844352722168,19.60814666748047,1.470296859741211,0.9384286403656006
137357314734955520,44.891042882549975,35.54195354289194,1.429357349271925,0.26698651909828186,18.956823348999023,20.553314208984375,17.824176788330078,2.729137420654297,1.048710584640503
137357319029786624,44.89012137132665,35.53453454220649,0.8097632108104085,0.05047760531306267,16.128721237182617,16.710485458374023,15.40463924407959,1.3058462142944336,0.8897352814674377
137357658332335744,44.99598806842372,35.527772682199924,0.40824642046380244,0.3992563486099243,19.671504974365234,20.953481674194336,18.660127639770508,2.293354034423828,1.0581274032592773
137357692692073984,44.998579254877775,35.52811421967578,0.6473102691387269,0.5826915502548218,20.120677947998047,21.69034767150879,19.01311683654785,2.6772308349609375,1.0473172664642334
137357834425859456,45.027448713536565,35.56425583430907,0.06499692333367156,0.02643316052854061,14.776811599731445,15.34249210357666,14.066926956176758,1.2755651473999023,1.0418812036514282
137357903145337216,44.9981634640911,35.54901027515615,0.2365060452058818,0.14697803556919098,18.142316818237305,18.482345581054688,17.618236541748047,0.8641090393066406,1.0492942333221436
137358143663504640,45.037196322357104,35.562831640395856,1.155079762052117,0.029644500464200974,15.14189338684082,15.641711235046387,14.480694770812988,1.1610164642333984,1.0242679119110107
137358379886864256,45.06593486007866,35.60952729302231,0.45020214861236363,0.3932354748249054,19.616674423217773,20.58821678161621,18.66421890258789,1.9239978790283203,1.042696237564087
137358452901148800,45.03680860599494,35.59526197064748,0.179774196625068,0.07964494079351425,17.09968376159668,17.528512954711914,16.51618003845215,1.0123329162597656,1.0248721837997437
137359307599801088,44.98214184432976,35.614284738275494,1.1824260416393841,0.7597817778587341,20.39586639404297,20.62394142150879,19.479530334472656,1.1444110870361328,0.9829444289207458
138485516744115968,49.192941263250844,37.139384467555494,0.48271829092445523,0.14234034717082977,18.19887924194336,18.7396297454834,17.55562400817871,1.1840057373046875,1.025734305381775
138756099683656320,46.836354115253414,36.12256770944481,-0.06344748673390557,0.3446239233016968,19.57161521911621,20.68308448791504,18.6918888092041,1.9911956787109375,0.9814423322677612
138757925045155584,46.937965406169766,36.18328791834802,2.774807058316607,0.019553888589143753,12.691304206848145,13.12557601928711,12.087837219238281,1.0377388000488281,1.1104590892791748
138757993764154752,46.971119885126164,36.19796321361899,1.5584044670803088,1.8435193300247192,20.81446647644043,21.185550689697266,19.42866325378418,1.756887435913086,1.0957539081573486
138763246509278464,47.01042072821008,36.221449229203614,-0.07145258341021808,0.6575014591217041,19.958276748657227,20.652355194091797,18.878559112548828,1.7737960815429688,1.0740193128585815
138763250804593664,47.00446692878771,36.21638837487716,1.2666214890063212,0.02436402626335621,10.309523582458496,10.966389656066895,9.527283668518066,1.4391059875488281,1.393928050994873
138763937997949312,46.96082123169598,36.213651026693135,1.0229712934928004,0.8150650858879089,20.230722427368164,21.008222579956055,19.25063133239746,1.7575912475585938,1.063287615776062
138764586539090944,47.06171216355895,36.28252149209297,-0.317175751666772,0.35447025299072266,19.07036590576172,19.6767520904541,18.318492889404297,1.3582592010498047,1.0715467929840088
138764590834094592,47.05815921184984,36.28481737823545,-1.2808151843010833,1.1161750555038452,20.62047576904297,21.519926071166992,19.7542724609375,1.7656536102294922,0.996677577495575
138765823489681152,47.13818131563093,36.33403689574841,0.22692116715763683,0.2898162603378296,18.784244537353516,19.36246681213379,18.07571792602539,1.2867488861083984,1.0897475481033325
138765926568898560,47.14689513037594,36.34386463734996,1.0009556000965152,0.622340977191925,20.025344848632812,20.530576705932617,19.461580276489258,1.0689964294433594,1.0761284828186035
138766888641575040,47.08618663594211,36.35958580462304,-0.12651751390732907,0.3530082702636719,19.26175308227539,19.732698440551758,18.61050033569336,1.1221981048583984,0.9888185262680054
138767026080530688,47.108708671715995,36.38764569974282,-1.0088927571965054,0.6674004197120667,19.77882957458496,20.34326934814453,19.07618522644043,1.2670841217041016,1.0046437978744507
138767129159746944,47.103922195232165,36.406464242227216,0.17740573682858307,0.8455382585525513,20.057825088500977,20.567840576171875,19.351032257080078,1.2168083190917969,1.0061875581741333
138799981365127168,45.59907360736502,35.55565480883475,0.1505270092541255,0.10590125620365143,17.6373291015625,18.094322204589844,17.054733276367188,1.0395889282226562,0.9956514835357666
138801488897339264,45.671366253978825,35.60373693040041,-0.010959193982246504,0.8034490942955017,20.2868595123291,20.944875717163086,19.123992919921875,1.820882797241211,1.1730469465255737
138801798134988288,45.70827723857709,35.60819762869255,-0.2795970433526392,1.1063469648361206,20.598102569580078,21.19620704650879,19.552879333496094,1.6433277130126953,0.9792656302452087
138802077309133312,45.67855094277985,35.62874370443218,2.4817419873222644,0.03386519476771355,13.862605094909668,14.455349922180176,13.121371269226074,1.3339786529541016,2.1105072498321533
138824063250183680,45.943358705678506,35.71748668441277,-0.23592749716289346,0.6817160248756409,20.05167007446289,20.781892776489258,19.259796142578125,1.5220966339111328,0.944293200969696
138824686016964864,45.765590141348646,35.6415990485039,0.8737183200475561,0.14749962091445923,17.81874656677246,18.422494888305664,17.103580474853516,1.3189144134521484,1.0516427755355835
138824750440260352,45.7891214758135,35.65628457918799,0.47811625871446145,0.21462294459342957,18.5313777923584,19.403244018554688,17.61954689025879,1.7836971282958984,1.0127100944519043
138824990962828672,45.83729929646658,35.67184375210547,4.216394326396919,1.7368319034576416,20.808439254760742,20.753555297851562,19.99754524230957,0.7560100555419922,1.025909423828125
138826090470120064,45.78948246911127,35.72369535920577,4.328166749657326,0.527372419834137,19.665937423706055,20.881267547607422,18.382705688476562,2.4985618591308594,1.0133737325668335
138826262268806144,45.7598503374584,35.71894823045257,1.8806903921080875,0.30541300773620605,19.115266799926758,20.340396881103516,18.08864974975586,2.2517471313476562,0.9739153981208801
138826983823347200,45.88160186530859,35.753750112524415,0.8561513406525325,0.9062451720237732,20.146072387695312,21.58869743347168,18.86302947998047,2.725667953491211,1.0776538848876953
138826988119619712,45.893638381481246,35.7544289563789,-0.5762167640222469,0.1486203372478485,16.06441879272461,16.553163528442383,15.318000793457031,1.2351627349853516,2.556464195251465
138826988119620224,45.88763379865519,35.753765284101966,0.8660122345148022,0.0809573158621788,16.661348342895508,17.356687545776367,15.864555358886719,1.4921321868896484,1.0104423761367798
138827052542832000,45.87370672489755,35.761026734239024,3.7702185006480633,1.1593223810195923,20.44236946105957,21.100811004638672,19.413969039916992,1.6868419647216797,1.1329054832458496
138827086902558336,45.92934541802186,35.74733391033458,-1.161347698685838,0.5308611392974854,19.875398635864258,20.320518493652344,19.19484519958496,1.1256732940673828,0.9648414254188538
138827293061013888,45.93529374923873,35.77291852451562,2.269842502168809,1.0473413467407227,20.59309196472168,21.224166870117188,19.419958114624023,1.804208755493164,1.010233998298645
138827567938950912,45.914418709913654,35.800744445726096,-0.18754894178922019,0.46016138792037964,19.56488609313965,20.238609313964844,18.917451858520508,1.321157455444336,1.0464317798614502
138827671018106752,45.846776693832034,35.74448632205169,0.5776061576208643,0.1155143678188324,17.339759826660156,18.02814483642578,16.53907585144043,1.4890689849853516,1.0623756647109985
138828465588117888,45.854858866278924,35.803187762546536,0.31346540552091895,0.050132445991039276,15.806140899658203,16.27327537536621,15.164875984191895,1.1083993911743164,0.9674615859985352
138829698242728832,46.096529792204706,35.794578654707095,0.3811197496361627,0.23676921427249908,18.667020797729492,19.37801170349121,17.85897445678711,1.5190372467041016,0.9434489607810974
138829835681625856,46.00212132071444,35.74336181712409,0.3325854021283781,0.3590395748615265,19.33927345275879,20.03386878967285,18.424657821655273,1.6092109680175781,0.9312624931335449
138829904401110528,45.99128768519498,35.752107265481264,-0.016407970855241184,0.23030130565166473,18.63903045654297,19.42862319946289,17.75152587890625,1.6770973205566406,1.0506848096847534
138830625955710592,46.074011484145565,35.842323115556916,1.1414613764726445,0.3444218337535858,19.318294525146484,20.189659118652344,18.49573516845703,1.6939239501953125,0.9535438418388367
138830870770035840,46.04705193422268,35.849841753891454,0.47857796530655683,0.040898680686950684,15.329833984375,15.793392181396484,14.697446823120117,1.0959453582763672,1.0728806257247925
138831106992029312,46.17895430049957,35.81975721823727,-0.6225057977665538,1.0078601837158203,20.343748092651367,21.180843353271484,19.5510196685791,1.6298236846923828,1.0741947889328003
138831557964798208,46.177338860149945,35.848000525384755,-0.10422191663517932,0.5102035403251648,19.811742782592773,20.59113883972168,18.97383689880371,1.6173019409179688,1.0558732748031616
138832103424462848,46.08046846612758,35.84479190048374,1.3963151239387246,0.6107030510902405,19.92409896850586,20.812213897705078,18.80536651611328,2.006847381591797,1.0123111009597778
