SOURCE_ID,dist05,dist16,dist50,dist84,dist95,av05,av16,av50,av84,av95,mass16,mass50,mass84,teff16,teff50,teff84,logg16,logg50,logg84,fidelity,sh_photoflag,sh_outflag
138841243115453184,2.9372015,3.3102794,3.8611956,4.6975236,5.215313,0.39842215,0.530878,0.7038013,0.7763491,0.86623734,0.78764826,0.83576304,0.9680077,5683.8906,5887.9404,6027.2925,4.3591933,4.441044,4.577377,0.9946289,GBPRPgrizy/W1W2,0000
138841419209628032,2.9456198,3.3290505,3.7333615,4.275195,4.7688336,0.36487457,0.38933304,0.54305875,0.60788006,0.7715913,0.9614287,0.9775641,1.0587415,5734.8867,5917.8535,6056.438,4.3891406,4.433704,4.5207534,0.99902344,GBPRPgrizy/JW1W2,0000
138842072044691456,1.5156924,1.6625879,1.7760481,1.9539704,2.1004498,0.20914847,0.22534889,0.30138043,0.5072928,0.6131421,0.9835729,1.0944971,1.1869937,5982.872,6081.99,6408.0786,4.218164,4.3464355,4.3820033,1,GBPRPgrizy/JHKsW1W2,0000
138842415642069248,1.8533775,2.0068011,2.3562796,2.7009666,2.7772331,0.3210632,0.45274252,0.5004449,0.57806426,0.67865825,0.78837436,0.8969526,0.9059573,5257.928,5342.6445,5421.25,4.4411902,4.5441856,4.608814,1,GBPRPgrizy/JW1W2,0000
137340723276237440,0.9601845,0.9815153,1.0565268,1.0659202,1.0745192,0.31567416,0.46280777,0.5332376,0.61579055,0.6327044,0.9601492,0.9796706,1.0544931,5934.168,6108.39,6196.208,4.2653313,4.295549,4.358719,1,GBPRPgzy/JHKsW1W2,0000
137342093370833408,0.23060471,0.23258647,0.23751573,0.24088895,0.24248992,-0.04459595,-0.04459595,-0.0038780791,0.08005185,0.09407422,0.3389209,0.35,0.35,3253.8684,3269.0251,3299.894,4.8899493,4.892926,4.916,1,GBPRPgrizy/JHKsW1W2,2000
137346392632994944,0.6677531,0.670527,0.6815685,0.6997006,0.7045636,0.27792013,0.3714691,0.43696415,0.5325179,0.6008109,0.87331027,0.9737195,1.0499449,5984.424,6083.403,6253.787,4.2343817,4.3048196,4.3516927,1,GBPRPy/JHKsW1W2,0000
137346564431685120,0.30744764,0.31308216,0.31392166,0.31712806,0.3201086,0.15259008,0.18942805,0.21683396,0.46178263,0.67007756,0.6,0.618,0.62018156,3902.1145,3904.9856,4020.8638,4.673,4.6730185,4.6817956,1,GBPRPgrizy/JHKsW1W2,0001
137349519369183744,0.7982233,0.8279481,0.8981579,0.9005323,0.9013005,0.45926213,0.49462286,0.5210232,0.5653167,0.7798146,0.76461434,0.8322691,0.8347407,5358.5234,5416.0107,5448.8364,4.5253506,4.527293,4.5736265,1,GBPRPgrizy/JHKsW1W2,0000
137349691167876864,0.66229546,0.66379035,0.678265,0.6952866,0.7066981,0.2570481,0.33891308,0.42104027,0.52665967,0.66703856,0.8164037,0.8815129,0.93079525,5553.6143,5644.4775,5776.107,4.4784746,4.524501,4.540455,1,GBPRPgzy/JHKsW1W2,0000
137351267420897408,2.5756714,2.7807589,3.1224425,3.598256,9.434778,0.07846339,0.21772066,0.33476657,0.43984407,0.6654266,0.6831649,0.71961164,0.7883861,5598.6704,5690.9233,5864.0522,4.507844,4.5763636,4.6261,1,GBPRPgrizy/W1W2,0000
137351752752261504,0.83756644,0.8492025,0.888437,0.8889562,0.93924034,0.46123996,0.4888083,0.66787535,0.6753713,0.69269955,0.79647887,0.8063414,0.87509465,5431.8896,5632.6577,5637.727,4.4922915,4.4933653,4.5252204,1,GBPRPgrizy/JHKsW1W2,0000
137352092054630656,1.5439575,1.553452,1.942453,2.0454397,2.0755885,0.3430399,0.34625053,0.4870463,0.6767594,0.7402515,0.6749397,0.78646815,0.84660274,4887.015,5064.6733,5181.347,4.576655,4.60414,4.6558986,0.9975586,GBPRPgrizy/JHKsW1W2,0000
137354742049484288,1.969299,2.1200168,2.3885732,2.9221134,3.0412464,0.335297,0.38424683,0.46675956,0.65761274,0.7284463,1.0197841,1.1951857,1.3126738,6084.7495,6278.7075,6559.3037,4.057351,4.181814,4.3146567,1,GBPRPgrizy/JHKsW1W2,0000
137354978272744832,0.5249662,0.6167451,0.78146815,0.80302143,0.86715186,0.34207284,0.36324936,0.41864577,0.57992953,0.61382806,0.45,0.55,0.55,3716.6758,3723.6006,3766.909,4.689018,4.696935,4.8017526,0.95703125,GBPRPgrizy/JHKsW1W2,0000
137356150798682240,1.5792824,1.7599659,1.9373555,2.2609727,2.4596097,0.43437058,0.5360541,0.6320963,0.85508007,0.91481984,0.675485,0.7471832,0.8384472,5026.5405,5131.2544,5308.9146,4.5653877,4.613438,4.637294,1,GBPRPgrizy/J,0000
137356253877897728,1.7379287,1.9190013,2.14883,2.4426992,2.6268594,0.40893772,0.4201137,0.6374353,0.7887437,0.9073464,0.9458135,1.0963258,1.1975346,5714.3413,5944.23,6180.5947,4.1671968,4.274043,4.38646,0.9995117,GBPRPgrizy/JHKsW1W2,0000
137356352662271616,2.5371985,2.6854942,3.1976311,4.3293138,5.110553,0.28561437,0.50614697,0.7060195,0.8486454,0.87290347,0.7855061,0.89520466,0.9328728,5531.542,5771.0366,5931.1274,4.2509356,4.438131,4.5399804,0.9995117,GBPRPgrizy/JHKsW1W2,0000
137356563115545728,0.2615294,0.26379386,0.27076447,0.2751364,0.27523586,0.18125466,0.18574737,0.45122236,0.48323733,0.51862425,0.544,0.55,0.57078403,3702.7842,3787.913,3803.5894,4.699564,4.708,4.709,1,GBPRPgrizy/JHKsW1W2,0001
137358349821933312,1.0116076,1.0273545,1.1036185,1.1548829,1.2087954,0.55384785,0.62139606,0.6659053,0.7157489,0.81156474,0.924,1.0520386,1.091,5779.1997,5841.172,5890.1094,4.1476307,4.2245264,4.261559,1,GBPRPgzy/JHKsW1W2,0000
137359414973821312,1.9311099,1.9431782,2.2480981,2.6328924,2.7445633,0.27927735,0.45333028,0.48076755,0.6418526,0.7339779,0.88357157,0.98592246,1.1154795,6041.6016,6097.039,6328.863,3.9442236,4.093492,4.1235194,0.99902344,GBPRPgrizy/JHKsW1W2,0000
138757856325682944,1.9272047,2.0382764,2.3016462,2.6105745,2.8564153,0.43820152,0.48937717,0.6033973,0.8156187,0.93228817,0.917173,1.0679303,1.1498846,5811.3735,5959.44,6271.363,4.306631,4.368102,4.427578,1,GBPRPgrizy/JHKsW1W2,0000
138763109070312320,1.8548166,1.925149,2.2358878,4.5105963,4.910856,0.64111465,0.7655024,0.9542242,1.001342,1.0900699,0.8676342,0.89720756,0.9474228,5294.7104,5606.1216,5650.1157,3.813175,4.41059,4.4966526,0.9824219,GBPRPgrizy/JHKsW1W2,0000
138765548611771520,2.5115416,2.8542533,10.286964,22.43612,92.84067,-0.010832194,0.35639048,0.42578328,0.56657594,0.7619117,0.6926049,0.78140485,0.8464145,5303.535,5458.912,5651.8335,2.8142438,3.504933,4.6191125,0.9794922,GBPRPgrizy/W1W2,0000
138766132727323264,2.7809558,2.9833577,3.4898539,4.103928,4.65273,0.38571575,0.40607983,0.49832642,0.60036486,0.7039152,0.77896816,0.8375224,0.9217847,5668.6836,5786.5786,5892.3633,4.404903,4.4770136,4.5506735,0.9824219,GBPRPgrizy/JW1W2,0000
138802008589650304,0.5068741,0.5199877,0.5205426,0.5421278,0.5478525,0.36429384,0.38156703,0.71982116,0.92449653,0.93012345,0.588,0.5992302,0.651,3983.6895,4153.3643,4227.8594,4.652953,4.6715255,4.6773906,1,GBPRPgrizy/JHKs,0000
138824136261337472,1.2385844,1.39803,1.4635845,1.6015501,1.9796206,0.7792266,0.9535416,1.1387842,1.3518257,1.4288408,0.7055417,0.73557484,0.84864527,5079.422,5242.93,5449.4736,4.57568,4.594357,4.6271844,0.7685547,GBPRPgrizy/JHKs,0000
138825025318182016,1.0919652,1.1046935,1.3130461,1.3364202,1.4114108,1.0146061,1.0241116,1.1890775,1.3924527,1.4600817,0.8540335,0.8751811,0.969567,5266.695,5485.608,5713.6255,4.4086924,4.4604115,4.5539227,1,GBPRPgrizy/JHKsW1W2,0000
138825231478999168,1.4932338,1.6069167,1.9053133,2.9090214,3.1025984,0.8778606,0.9895589,1.1628723,1.3855165,1.4878383,0.8166651,0.8627052,1.0004082,5578.0615,5919.1704,6163.0933,4.1238723,4.457616,4.542779,0.99365234,GBPRPgrizy/J,0000
138825304492230784,0.61127156,0.6243785,0.63818324,0.66644114,0.67683774,0.800422,0.97631484,1.3902538,1.7123644,1.741992,0.89669704,0.99165094,1.0879487,5081.035,5493.363,5884.837,4.3201237,4.339,4.355,1,GBPRPgzy/JHKs,0000
138827121262300544,3.2596588,3.569244,3.6195474,4.78053,4.8802185,1.123851,1.1562344,1.271075,1.2923815,1.4688737,1.045398,1.0556945,1.1887383,4915.8657,4957.386,5001.781,3.6359484,3.800408,3.8318307,0.99609375,GBPRPgrizy/JHKsW1W2,0000
138834444182829312,2.1658192,2.4164112,3.1761467,3.6670747,3.9845521,0.79726535,0.81280166,1.0187789,1.1337113,1.2046623,0.82425463,0.9483068,1.0764844,5469.7466,5731.0005,5917.0503,4.2656775,4.4059415,4.5622964,0.99902344,GBPRPgrizy/JW1W2,0000
138834714764619648,0.96885216,0.98587406,1.0774738,1.1073377,1.1444148,0.6840405,0.71881515,0.8888022,0.9759284,1.0406151,0.73954433,0.8310379,0.85500944,5348.2817,5510.953,5591.6357,4.542036,4.573556,4.610527,1,GBPRPgrizy/JHKsW1W2,0000
138836608846331136,1.4622338,1.5682436,1.921859,2.2625048,2.451206,0.604075,0.6889575,0.8204247,0.95253694,1.0444661,0.83919394,0.9489122,1.0619104,5665.779,5852.825,6010.082,4.3023386,4.435339,4.527969,1,GBPRPgrizy/JHKsW1W2,0000
138836913787953408,2.3241103,2.396784,3.3690479,4.6237855,5.151388,0.43006536,0.44697,0.6716891,0.8710205,1.0411325,0.6577691,0.87825733,0.96534926,5306.7866,5711.9136,6061.8696,4.30749,4.5077114,4.652777,0.9897461,GBPRPgrizy/JW1W2,0000
138841968965480704,1.9758389,2.2200034,2.5122967,2.8496776,3.3077314,0.25465795,0.3436565,0.4378112,0.5007495,0.57555616,0.85471517,0.91794145,1.003453,5863.4375,6007.8174,6092.262,4.246901,4.3170376,4.4695063,0.9995117,GBPRPgrizy/JHKsW1W2,0000
138844064909484160,2.1554222,2.3360672,3.110273,3.628125,5.442214,0.33443755,0.3577134,0.5608634,0.70581186,0.72939515,0.6441393,0.7769017,0.8872267,5525.186,5788.25,6000.3276,4.4215937,4.528386,4.6256447,0.9970703,GBPRPgrizy/JW1W2,0000
138844129333478016,0.6712485,0.77073216,0.88082373,1.0386636,1.1319617,0.37816378,0.43506306,0.68123156,0.7216215,0.75962347,0.5,0.5385964,0.6167809,3824.7097,3971.3335,3981.9983,4.6574197,4.7045755,4.7561836,1,GBPRPgrizy/JHKsW1W2,0000
138844271067913600,1.0375873,1.053126,1.123829,1.1780238,1.2679478,0.38617146,0.6060991,0.7115015,1.0045402,1.062067,1.160812,1.2973361,1.3825974,6237.039,6464.8784,6902.726,4.1458583,4.237341,4.256712,1,GBPRPgy/JHKsW1W2,0000
138844301132194304,2.3416827,2.6538146,3.381954,3.9022925,5.3919864,0.40326667,0.45430824,0.54576725,0.7560521,0.8902761,0.73695916,0.8320619,0.90537584,5432.75,5507.6694,5812.5474,4.4383764,4.5090623,4.636311,0.9633789,GBPRPgrizy/,0000
138845164421082368,0.57288384,0.5747531,0.5839412,0.5897381,0.5945706,0.46542287,0.58792096,0.62517804,0.74397266,0.8239817,0.9433455,0.9531346,1.0336328,5749.11,5813.7407,5978.0845,4.384575,4.4030433,4.4434814,1,GBPRPy/JHKsW1W2,0000
138845301860061952,1.349129,1.453196,1.6516186,1.797213,2.0469308,0.24676509,0.254487,0.41990137,0.5393788,0.804606,0.6278341,0.71451026,0.7479428,5078.8013,5248.7324,5437.314,4.584815,4.61159,4.658873,0.9995117,GBPRPgrizy/JHKsW1W2,0000
138845542378221440,3.2244987,3.3633413,3.7511208,4.7948623,5.422146,0.3356838,0.34673226,0.3599901,0.5963124,0.6860231,0.7670375,0.77772063,0.8460593,5710.703,5731.2144,6068.037,4.357718,4.5039797,4.5321712,0.99316406,GBPRPgrizy/,0000
138845576737960704,1.215078,1.2676206,1.4980059,1.5072154,1.679575,0.3713172,0.42147624,0.62159765,0.63121235,0.7493832,0.9486617,0.9822788,1.0091665,5621.849,5857.654,5871.2183,4.308036,4.3137126,4.450654,1,GBPRPgrizy/JHKsW1W2,0000
138846057774280960,1.3534847,1.3945625,1.5725383,1.742801,1.8434838,0.18396154,0.32959616,0.42393818,0.62407047,0.66025966,0.7826449,0.8282876,0.8948336,5529.5894,5636.915,5854.316,4.469032,4.54052,4.594387,1,GBPRPgrizy/JHKs,0000
138846916767734528,0.7420012,0.7497631,0.8769564,0.98670036,1.0722319,0.3768664,0.3900824,0.5352563,0.67222977,0.75402445,0.54842174,0.6506756,0.7034611,4225.733,4335.257,4447.936,4.631521,4.6606226,4.711823,1,GBPRPgrizy/JHKs,0000
138846985487207808,1.8367422,1.9047924,2.0697236,2.7840407,3.3594537,0.44585755,0.5494461,0.67692184,0.7964249,0.87826854,0.86787784,0.95183676,1.0503705,5539.7954,5673.1284,5863.8486,4.2587404,4.413122,4.4980927,0.9980469,GBPRPgrizy/JHKsW1W2,0000
138847466523558272,1.9993626,2.3019998,2.5109472,2.700545,4.464291,0.38464502,0.39200553,0.6246234,0.7642477,0.8133887,0.8295737,0.84141034,0.91465443,5366.187,5658.398,5851.595,4.4603467,4.5043454,4.5863953,0.98535156,GBPRPgrizy/JHKsW1W2,0000
138848256797519232,2.9995959,3.5259626,3.9796393,4.7744184,4.9732976,0.33997604,0.41872388,0.4613359,0.566448,0.59669715,0.79475313,0.876983,0.93137395,5930.3564,5972.497,6058.0645,4.2196274,4.369368,4.437545,0.99560547,GBPRPgrizy/J,0000
137339275872182528,1.0136678,1.0367515,1.2306178,1.2377188,1.3524767,0.36478984,0.43175802,0.57151157,0.595867,0.6067628,0.57901233,0.6268966,0.64823455,4216.514,4369.766,4386.507,4.643,4.643851,4.702101,0.87060547,GBPRPgrizy/JHKsW1W2,0000
137339378951397504,2.880089,3.5379384,4.131737,4.7868137,5.7879224,0.023836011,0.21229911,0.22768809,0.42337355,0.4925761,0.8621046,0.8762342,0.9524751,5754.755,5822.369,6020.7227,4.2993555,4.3855124,4.464624,0.9902344,GBPRPgrizy/JW1,0000
137339585109844864,1.3879253,1.5210825,1.6640825,1.8934205,1.9148903,0.22017193,0.2901164,0.44401276,0.4817223,0.54700565,0.7969573,0.8582482,0.929864,5641.98,5852.202,5934.4893,4.3996344,4.5271163,4.567299,1,GBPRPgrizy/JHKsW1W2,0000
137340276599650176,1.5442182,1.5726938,1.7080431,2.0011098,2.1146994,0.2670653,0.34881014,0.42215613,0.4762248,0.5810432,0.9300365,1.086938,1.180551,6046.083,6178.5645,6263.281,4.218382,4.345091,4.4173374,1,GBPRPgrizy/JHKsW1W2,0000
137340860715191552,0.5277953,0.54190016,0.54587185,0.58226985,0.5939792,0.39354944,0.43352705,0.4631452,0.5930422,0.7251098,0.6852584,0.7154305,0.7593544,4864.4277,4900.764,5021.859,4.6000566,4.617508,4.6326103,1,GBPRPgrizy/JHKsW1W2,0000
137341165657834880,2.8436766,3.126489,3.5810847,4.7453,6.2491064,0.14323956,0.24529178,0.26103294,0.4684506,0.5398208,0.72009915,0.73939854,0.91232926,5695.697,5777.702,5955.1655,4.3940005,4.540927,4.5718083,0.99902344,GBPRPgrizy/,0000
137345293121370880,2.4964437,2.6747718,2.8046982,3.4822946,5.3199887,0.029825341,0.25839984,0.30101806,0.4794749,0.5568266,0.8373799,0.863296,0.9231835,5822.2227,5910.1704,6124.914,3.8186595,3.9881365,4.0153728,0.99902344,GBPRPgrizy/JHKsW1W2,0000
137345323188257664,2.6291246,2.8466287,3.436835,4.564656,5.3967624,0.16046779,0.16781893,0.30798647,0.5118785,0.6925529,0.645558,0.7114229,0.87851965,5405.5547,5621.7646,5940.3774,4.444552,4.5885296,4.650172,0.99853516,GBPRPgrizy/,0000
137349480714525952,1.5182191,1.5771725,1.8322344,1.9083732,1.9258631,0.2467326,0.25609168,0.43293363,0.5265447,0.59631777,0.87243074,0.96855044,1.1303555,5804.1084,6052.253,6185.854,3.9460473,4.0681505,4.1626997,1,GBPRPgrzy/JHKsW1W2,0000
137349480714533248,2.2324493,2.479824,3.043989,4.061507,4.364288,0.30367813,0.49747673,0.6763277,0.7903635,0.9088665,0.70643646,0.80029696,0.98794967,5303.4736,5604.479,5777.7847,4.379487,4.5220823,4.6298885,0.91845703,GBPRPgrizy/JW1W2,0000
137350618880810240,2.7853885,3.1535032,3.7072828,3.7523563,3.972475,0.2051933,0.20538902,0.3801277,0.53346366,0.5840371,0.9222565,0.96616495,0.9929414,5016.4907,5171.331,5338.0127,3.5223126,3.5559943,3.7584007,0.99902344,GBPRPgrizy/JHKsW1W2,0000
137350752024883200,2.4030085,2.645815,3.2102883,4.177443,5.137315,0.17926693,0.3000804,0.43551755,0.5826764,0.6321357,0.82748836,0.9667708,1.0726272,5789.1924,6014.6377,6256.0376,4.076711,4.3442526,4.44726,0.99121094,GBPRPgrizy/J,0000
137351099917245184,0.54791576,0.5591091,0.56504154,0.5825215,0.64175487,0.35352102,0.36091313,0.43896112,0.5152136,0.53789556,0.539,0.55,0.55,3902.6064,3952.3455,4003.4995,4.687,4.704316,4.7128735,1,GBPRPgrizy/JHKsW1W2,0000
137351679737789568,3.9541936,4.662413,5.2415466,6.002092,6.418258,0.20888594,0.33366072,0.38693425,0.40386045,0.50323457,0.7949465,0.8064749,0.87399924,5988.516,6028.29,6062.516,4.300389,4.4089646,4.4475603,0.94091797,GBPRPgrizy/,0000
137351684033080448,2.5268962,2.7953765,2.9760222,3.2490678,4.047636,0.12227281,0.26038086,0.3682042,0.49046734,0.639982,0.8257615,0.89146847,0.9974291,5879.933,6018.5063,6139.1665,4.3453336,4.3573456,4.4239755,0.9980469,GBPRPgrizy/JHKsW1W2,0000
137351748456252160,2.0499983,2.1447825,2.3404605,2.4242904,2.5160916,0.27971455,0.4141074,0.6036406,0.66541564,0.71570766,0.8564096,1.067961,2.0361533,4846.934,5002.0366,5070.9863,2.3948152,2.495584,2.8497806,1,GBPRPJHKsW1W2,0000
137354153639018240,1.1683221,1.2072997,1.3046982,1.4121857,1.5580028,0.42179042,0.46940473,0.5797927,0.73425704,0.99682814,0.7682852,0.8136517,0.89933425,5079.4863,5212.355,5348.384,4.5079374,4.557411,4.5791874,0.99560547,GBPRPgrizy/JHKsW1W2,0000
137354295372893056,2.3788116,2.4815426,3.097156,3.3185565,3.9321036,0.25142202,0.37906554,0.42648542,0.51941025,0.57452023,0.8574583,0.9048057,1.0734078,5967.764,6067.914,6202.0864,4.179009,4.2580075,4.381382,1,GBPRPgrizy/JHKsW1W2,0000
137354432811841792,1.0489339,1.0974159,1.2180916,1.2648058,1.3367491,0.33720574,0.4883157,0.67806774,0.7742968,0.8042312,0.7957617,0.8798494,0.9302879,5419.9966,5664.1,5746.8677,4.48447,4.5178022,4.559973,1,GBPRPgrizy/JHKsW1W2,0000
137355326165033728,1.290536,1.3528029,1.4516126,1.5334748,1.6717023,0.40034243,0.4981723,0.60509425,0.7605757,0.87927306,0.73699594,0.79343975,0.85063577,5276.7173,5430.781,5587.259,4.5397835,4.5717587,4.5987563,1,GBPRPgrizy/JHKsW1W2,0000
137355429244182144,7.382925,13.098613,14.107485,20.344498,23.99779,0.2820891,0.3397153,0.39892557,0.41637102,0.54164314,0.7872869,0.8026258,0.9005742,5130.1157,5273.438,5316.7646,2.3996818,2.7440908,2.7985964,0.9995117,GBPRPgrizy/JHKsW1W2,0000
137355631107741952,0.9041848,0.9690876,1.1346923,1.1529349,1.155356,0.41572338,0.4346168,0.56563973,0.60516477,0.6495997,0.6,0.7,0.7,4016.9832,4146.0703,4170.7295,4.631279,4.633804,4.682,0.9951172,GBPRPgrizy/JHKsW1W2,0000
137356253877897472,0.89952725,0.97948325,1.0204105,1.1141635,1.1269103,0.33696815,0.5812247,0.6486602,0.8224811,0.8417142,0.6962094,0.745542,0.79920083,4583.8135,4633.382,4752.6655,4.593,4.622,4.641954,1,GBPRPgrizy/JHKsW1W2,0000
137356799338861824,2.6005976,2.8535845,3.6892867,3.970325,4.177476,0.3535103,0.36401767,0.45621103,0.5926799,0.6514556,0.8433537,0.90958077,0.95788187,6010.511,6031.3003,6337.633,4.088664,4.1827345,4.3996353,0.9995117,GBPRPgrizy/JHKsW1W2,0000
137356975432404608,0.90600604,0.9156808,0.9463928,0.9917524,1.0064275,0.92513007,0.9585156,1.0617074,1.0676633,1.0676633,0.8158645,0.84906703,0.86947817,4860.657,4910.7134,4913.602,4.508436,4.559339,4.5807457,1,GBPRPgrizy/JHKsW1W2,1000
137357971864813568,1.3960079,1.4611396,1.5657367,1.6264534,1.7096245,0.30089226,0.44786966,0.6846966,0.70556074,0.7856469,1.1165459,1.2311032,1.2811947,6354.0195,6754.839,6790.8564,4.220056,4.320688,4.3547945,1,GBPRPgzy/JHKsW1W2,0000
137358968297225856,1.859052,2.118934,2.4000087,2.7268505,3.308716,0.4089998,0.45785078,0.57312196,0.67535096,0.7066545,1.0773903,1.1379851,1.2768558,5934.7173,6025.4106,6183.373,4.1633434,4.29042,4.3758802,0.9995117,GBPRPgrizy/JHKsW1W2,0000
137359307599801728,1.6683947,1.7641722,2.0086598,2.042592,2.3876219,0.27431515,0.3240905,0.48258355,0.7930686,0.8003877,0.6330493,0.69008607,0.7,4772.76,4902.3013,5163.37,4.6156135,4.630933,4.6724844,0.8745117,GBPRPgrizy/HKsW1W2,0000
137359655491990016,0.64854044,0.65082234,0.66606915,0.68550724,0.6888474,0.5364231,0.6041378,0.753899,0.8171939,0.83236027,0.8500425,1.0071002,1.0820032,5936.233,6155.5845,6281.914,4.2406573,4.315653,4.376456,1,GBPRPy/JHKsW1W2,0000
138762597969547264,2.1971352,2.2409468,2.636904,3.2005584,3.6752188,0.5552798,0.70612997,0.73304594,0.8419221,0.9489592,0.8821256,1.0598993,1.3526205,5028.093,5066.292,5144.615,3.4271765,3.5776002,3.6628497,0.9760742,GBPRPgrizy/JHKsW1W2,0000
138764178517528192,1.7759029,1.8976122,2.0690897,2.0993009,2.146693,0.38366747,0.46613514,0.64802563,0.77345216,0.9620992,1.084275,1.1429726,1.4066832,4443.9375,4547.3604,4639.4653,2.6350992,2.648,2.7715926,1,GBPRPJHKsW1W2,0000
138764208581960192,1.9706312,2.0559444,2.5213447,2.879913,3.3705368,0.46415743,0.6196336,0.7283809,0.7725199,0.83708507,0.90208286,1.0428663,1.1147021,5567.2236,5748.528,5798.3027,4.3234005,4.4213066,4.504159,1,GBPRPgrizy/JHKsW1W2,0000
138764586539237376,1.2453065,1.2962149,1.6218143,1.7412889,1.9259299,0.4841501,0.6415803,0.7701796,0.8664215,0.92914265,0.595,0.75,0.799,4675.6357,4811.115,4929.8037,4.5721684,4.639,4.670639,0.9897461,GBPRPgrizy/JHKs,0000
138764796992807424,2.2736259,2.4820418,2.5584507,3.3958726,3.6380777,0.41687062,0.5177485,0.5491616,0.70776296,0.8260569,1.1902903,1.277632,1.5712392,6167.9033,6198.7256,6433.2627,3.86452,3.9975796,4.019722,0.97753906,GBPRPgrizy/JHKsW1W2,0000
138765965223904640,0.5475868,0.5549312,0.565459,0.5698782,0.57268107,0.6475431,0.6604852,0.68815935,0.8517431,0.9592153,0.8940106,0.94514465,1.0049502,5995.7124,6042.8765,6243.7607,4.2778683,4.304747,4.3502054,1,GBPRPy/JHKsW1W2,0000
138766751202621440,1.2638253,1.55043,1.6039225,1.74328,1.8390924,0.37254542,0.3995419,0.6773154,0.7055873,1.0307858,0.6576377,0.6844202,0.75,4462.839,4624.024,4676.183,4.629,4.6686544,4.673251,0.94628906,GBPRPgrizy/JHKsW1W2,0000
138802214748281472,1.3907626,1.5061673,1.9516634,2.6562085,2.6991897,0.60526067,0.8786666,1.1235495,1.3216792,1.3375325,0.79625213,0.9180269,0.9464707,5397.437,5714.8477,5990.8687,4.180997,4.442525,4.5808244,0.98828125,GBPRPgrizy/JHKsW1W2,0000
138826713241717248,1.5197674,1.7513082,1.8474185,2.1462228,2.9775147,0.63969904,0.81280017,0.9639717,1.053747,1.2229474,1.0352964,1.1466255,1.238373,6043.3794,6227.6904,6380.116,4.2116814,4.386404,4.4109936,1,GBPRPgrizy/JHKsW1W2,0000
138827984551794432,1.8040965,2.0224957,2.4299488,3.2913463,3.6692257,0.5435749,0.63820505,0.87629414,1.0613347,1.2517453,0.7907524,0.883354,0.97202194,5319.936,5563.0166,5765.334,4.3293986,4.517379,4.5948596,0.9970703,GBPRPgrizy/JHKsW1W2,0000
138828671746534784,2.7876072,2.9433835,3.1108952,3.4006493,3.4493587,0.39287117,0.5627343,0.8040158,0.9987245,1.046146,0.87542963,1.0966997,1.8195299,4717.7993,4903.941,5081.915,2.3888748,2.434796,2.725453,1,GBPRPJHKsW1W2,0000
138829221502794624,1.4616284,1.5935909,1.7760751,2.2426023,2.4295263,1.131985,1.2324195,1.3077501,1.4384484,1.7044111,0.9497296,1.096066,1.1648118,5813.2007,5930.7637,6129.7773,4.093025,4.303593,4.364474,1,GBPRPgrizy/JHKsW1W2,0000
138830316718024704,2.1558697,2.4601643,2.6897933,3.4966059,3.5974135,0.96886075,1.0165648,1.2192527,1.3891534,1.5605003,0.79593855,0.8211546,0.96055245,5320.397,5578.893,5687.417,4.3970475,4.53646,4.5774856,0.99609375,GBPRPgrizy/JW1W2,0000
138830527172655872,2.9527352,3.419334,4.3292007,4.5347085,4.820343,0.57536507,0.6326965,0.9652035,1.1465172,1.2822055,0.8381276,0.883712,1.1394546,4704.6636,4970.2476,5129.828,2.3879597,2.4242504,2.6759017,1,GBPRPgy/JHKs,0000
138830729034906752,1.6980852,1.7542517,1.7841088,2.7187998,2.8563175,1.480129,1.5757859,1.593799,1.6596465,1.7010267,0.9245211,0.9765286,0.9867137,5740.094,5768.0845,5800.73,3.9278274,4.3319535,4.366732,0.9995117,GBPRPgrizy/JHKsW1W2,0000
138831111288202240,0.5148588,0.5283644,0.5890726,0.7640277,0.8802485,0.7636982,0.8534662,1.1444551,1.2479162,1.3262831,0.8010006,0.8844194,1.0637819,5404.1865,5746.6655,5904.641,4.387643,4.4961424,4.5599394,0.96875,GBPRPgzy/JHKsW1W2,0000
137333301573054336,0.8402204,0.8682543,0.9212391,0.9723211,1.0046896,0.40352023,0.50761217,0.64951754,0.6606275,0.79646707,0.7270319,0.7500937,0.79912746,4880.6772,4972.447,4986.4844,4.5730367,4.6001873,4.6379766,1,GBPRPgrizy/JHKsW1W2,0000
137339482030624640,1.9525127,2.3017774,2.7269933,3.0546994,3.6165378,0.19487713,0.41736996,0.56321484,0.5940056,0.7644801,0.67809325,0.7334837,0.8184903,5235.353,5465.779,5484.0396,4.5454626,4.583976,4.65169,0.99902344,GBPRPgrizy/J,0000
137342059011089152,2.1185265,2.4041169,2.5832596,2.8381407,3.6789274,0.25905946,0.39299402,0.4031742,0.5362719,0.72067314,0.86286795,0.9306841,0.9956042,5569.4897,5583.305,5753.422,4.413532,4.43323,4.478695,0.9980469,GBPRPgrizy/JHKsW1W2,0000
137348896598944768,0.85095334,0.87325615,0.9952083,1.0498685,1.0537709,0.34651607,0.4113628,0.57335097,0.65806377,0.66865695,0.55,0.6434806,0.6505235,4173.3867,4210.362,4319.369,4.65216,4.6605077,4.720794,1,GBPRPgrizy/JHKsW1W2,0000
